date,time,color,white,black,opponent,result,opening,eco,termination,time_control,time_class,user_rating,opp_rating,rating_diff,moves,plies,captures,checks,castles,promotions,pawn_moves,piece_moves,link
2026.05.29,07:05:22,white,NafsinFerdous,piotr-kozak,piotr-kozak,loss,Scandinavian Defense,B01,piotr-kozak won by resignation,5:00,Unknown,1284,1292,-8,1,2,0,0,0,0,2,0,https://www.chess.com/game/live/169397445236
2026.05.30,09:01:17,black,Viktor8975,NafsinFerdous,Viktor8975,loss,Scandinavian Defense Mieses Kotrc Variation 3.Nc3,B01,Viktor8975 won by resignation,5:00,Unknown,1284,1710,-426,5,9,4,0,0,0,3,6,https://www.chess.com/game/live/169449322134
2026.05.30,21:41:48,white,NafsinFerdous,me_good_guy,me_good_guy,draw,Nimzowitsch Defense Kennedy Variation 3.dxe5 Nxe5,B00,Game drawn by agreement,5:00,Unknown,1284,111,1173,16,31,13,4,1,0,7,24,https://www.chess.com/game/live/169477775170
2026.05.30,21:45:07,white,NafsinFerdous,Rafiq_Ishaq,Rafiq_Ishaq,win,Sicilian Defense Open Dragon Rauzer Variation 9...Nxd4 10.Bxd4,B76,NafsinFerdous won on time,5:00,Unknown,1284,931,353,57,113,24,13,2,0,33,80,https://www.chess.com/game/live/169477878328
2026.05.31,06:06:00,white,NafsinFerdous,ForThePuzzleRush,ForThePuzzleRush,win,Scandinavian Defense Mieses Kotrc Main Line 4.d4 Nf6 5.Bd2,B01,NafsinFerdous won by checkmate,5:00,Unknown,1284,1324,-40,27,53,11,6,2,0,10,43,https://www.chess.com/game/live/169489835030
2026.05.31,06:13:20,white,NafsinFerdous,AlekeraChess,AlekeraChess,win,Nimzowitsch Defense Scandinavian Exchange Variation 4.Nf3 e5 5.Nc3,B00,NafsinFerdous won by resignation,5:00,Unknown,1284,1206,78,18,35,10,1,2,0,9,26,https://www.chess.com/game/live/169490029084
2026.05.31,06:18:01,white,NafsinFerdous,wsamilton,wsamilton,loss,Pirc Defense Classical Variation 4...Bg7,B08,wsamilton won by resignation,5:00,Unknown,1284,688,596,14,28,8,3,0,0,8,20,https://www.chess.com/game/live/169490154872
2026.05.31,09:44:59,white,NafsinFerdous,Nxc10,Nxc10,loss,Pirc Defense Classical Quiet Parma Defense 7.h3 Bxf3 8.Bxf3,B08,Nxc10 won by resignation,5:00,Unknown,1284,1088,196,28,56,13,3,2,0,15,41,https://www.chess.com/game/live/169496387706
2026.05.31,09:50:08,white,NafsinFerdous,Fortr355,Fortr355,loss,Caro Kann Defense Exchange Variation 3...cxd5 4.Nf3 Nf6,B13,Fortr355 won by resignation,5:00,Unknown,1284,1205,79,21,42,10,0,2,0,10,32,https://www.chess.com/game/live/169496560498
2026.05.31,09:51:58,black,Sinnlighet,NafsinFerdous,Sinnlighet,loss,Sicilian Defense Open Dragon Classical Attack 7...Nc6 8.O O O O 9.Nb3,B74,Sinnlighet won by resignation,10:00,Unknown,1511,1544,-33,11,21,5,0,2,0,6,15,https://www.chess.com/game/live/169496622892
2026.05.31,10:18:34,white,NafsinFerdous,Dawn289,Dawn289,win,Scotch Game Classical Intermezzo Variation,C45,NafsinFerdous won - game abandoned,10:00,Unknown,1524,1506,18,23,45,12,3,2,0,9,36,https://www.chess.com/game/live/169497543224
2026.05.31,10:29:39,black,Nik26k,NafsinFerdous,Nik26k,loss,French Defense Normal Variation 2...d5 3.Nc3,C10,Nik26k won by resignation,10:00,Unknown,1524,1672,-148,23,45,13,3,1,0,12,33,https://www.chess.com/game/live/169497927534
2026.05.31,16:55:52,white,NafsinFerdous,Ivan101110001,Ivan101110001,loss,Philidor Defense,C41,Ivan101110001 won by resignation,10:00,Unknown,1524,1416,108,24,48,14,5,2,0,7,41,https://www.chess.com/game/live/169513645202
2026.05.31,17:07:41,white,NafsinFerdous,julian018391394,julian018391394,win,Pirc Defense Classical Variation 4...Bg7 5.Be3 O O 6.Qd2,B08,NafsinFerdous won by resignation,10:00,Unknown,1524,1537,-13,44,87,21,9,1,0,28,59,https://www.chess.com/game/live/169514160740
2026.05.31,17:18:55,white,NafsinFerdous,ruchisinghania25,ruchisinghania25,loss,Ruy Lopez Opening Classical Central Variation 4...Nf6 5.d4 exd4,C64,ruchisinghania25 won - game abandoned,10:00,Unknown,1524,795,729,10,20,5,2,1,0,7,13,https://www.chess.com/game/live/169514641906
2026.06.01,04:49:41,white,NafsinFerdous,Rum_Enthusiast,Rum_Enthusiast,loss,Philidor Defense Hanham Lions Claw Variation,C41,Rum_Enthusiast won by resignation,10:00,Unknown,1524,1521,3,30,59,18,0,2,0,16,43,https://www.chess.com/game/live/169535268086
2026.06.01,18:43:51,white,NafsinFerdous,BRAVEHEARTH007,BRAVEHEARTH007,loss,Alekhines Defense Normal Variation 3.d4,B03,BRAVEHEARTH007 won on time,5:00,Unknown,1276,1294,-18,30,60,16,1,2,0,18,42,https://www.chess.com/game/live/169566303936
2026.06.03,18:56:44,white,NafsinFerdous,psycho_x_adnan,psycho_x_adnan,loss,Scotch Game 3...exd4 4.Nxd4 Nxd4 5.Qxd4,C45,psycho_x_adnan won by checkmate,10:00,Unknown,1524,1103,421,23,46,14,8,0,0,10,36,https://www.chess.com/game/live/169665831488
2026.06.03,19:06:05,black,psycho_x_adnan,NafsinFerdous,psycho_x_adnan,win,Reti Opening 1...d5,A06,NafsinFerdous won by resignation,10:00,Unknown,1524,1103,421,21,42,12,6,2,0,7,35,https://www.chess.com/game/live/169666226332
2026.06.03,19:14:05,white,NafsinFerdous,psycho_x_adnan,psycho_x_adnan,win,Ruy Lopez Opening Spanish Countergambit,C60,NafsinFerdous won by resignation,10:00,Unknown,1524,1103,421,24,47,14,3,2,0,12,35,https://www.chess.com/game/live/169666563676
2026.06.03,19:23:51,black,psycho_x_adnan,NafsinFerdous,psycho_x_adnan,win,Queens Pawn Opening Torre Attack,D03,NafsinFerdous won - game abandoned,10:00,Unknown,1524,1103,421,4,8,0,0,0,0,2,6,https://www.chess.com/game/live/169666970774
2026.06.03,19:37:32,white,NafsinFerdous,psycho_x_adnan,psycho_x_adnan,win,Ruy Lopez Opening Spanish Countergambit,C60,NafsinFerdous won by resignation,10:00,Unknown,1524,1103,421,12,23,7,2,1,0,9,14,https://www.chess.com/game/live/169667535294
2026.06.03,19:44:24,black,psycho_x_adnan,NafsinFerdous,psycho_x_adnan,loss,Alapin Sicilian Defense 2...Nc6 3.Nf3 d6 4.d4,B22,psycho_x_adnan won by checkmate,10:00,Unknown,1524,1103,421,30,59,16,5,2,0,15,44,https://www.chess.com/game/live/169667818974
2026.06.03,19:57:56,white,NafsinFerdous,psycho_x_adnan,psycho_x_adnan,win,Ruy Lopez Opening,C60,NafsinFerdous won by resignation,10:00,Unknown,1524,1103,421,22,44,11,8,0,0,9,35,https://www.chess.com/game/live/169668368010
2026.06.03,20:12:50,black,psycho_x_adnan,NafsinFerdous,psycho_x_adnan,win,Queens Pawn Opening Chigorin Irish Gambit,D00,NafsinFerdous won - game abandoned,10:00,Unknown,1524,1103,421,9,18,4,2,0,0,6,12,https://www.chess.com/game/live/169668958286
2026.06.04,13:57:40,black,psycho_x_adnan,NafsinFerdous,psycho_x_adnan,loss,Reti Opening 1...d5,A06,psycho_x_adnan won by resignation,10:00,Unknown,1524,1119,405,23,45,18,5,0,0,10,35,https://www.chess.com/game/live/169701380410
2026.06.04,14:07:26,white,NafsinFerdous,psycho_x_adnan,psycho_x_adnan,win,Sicilian Defense French Variation 3.d4,B40,NafsinFerdous won by resignation,10:00,Unknown,1524,1119,405,17,33,10,2,1,0,8,25,https://www.chess.com/game/live/169701808654
2026.06.04,14:16:20,black,psycho_x_adnan,NafsinFerdous,psycho_x_adnan,win,Sicilian Defense Smith Morra Gambit 2...cxd4 3.Qxd4 Nc6,B21,NafsinFerdous won by checkmate,10:00,Unknown,1524,1119,405,36,72,18,7,2,0,16,56,https://www.chess.com/game/live/169702204216
2026.06.08,21:17:31,black,s777s4u,NafsinFerdous,s777s4u,loss,Sicilian Defense 2.Nf3 d6 3.Nc3 Nf6,B50,s777s4u won on time,5:00,Unknown,1276,1171,105,38,75,16,4,2,0,10,65,https://www.chess.com/game/live/169912935378
2026.06.12,09:33:31,black,Tahosin9000,NafsinFerdous,Tahosin9000,win,Closed Sicilian Defense 2...d6,B23,NafsinFerdous won on time,1/259200,Unknown,900,800,100,3,6,0,0,0,0,3,3,https://www.chess.com/game/daily/984923606
2026.06.12,20:53:36,black,Tahosin9000,NafsinFerdous,Tahosin9000,win,Sicilian Defense,B20,NafsinFerdous won by checkmate,10:00,Unknown,1524,336,1188,17,34,12,3,2,0,9,25,https://www.chess.com/game/live/170107737648
2026.06.12,20:57:12,white,NafsinFerdous,Tahosin9000,Tahosin9000,win,Scandinavian Defense Mieses Kotrc Variation 3.Nc3,B01,NafsinFerdous won by checkmate,10:00,Unknown,1524,336,1188,18,35,11,8,0,0,9,26,https://www.chess.com/game/live/170107853900
2026.06.12,20:59:19,black,Tahosin9000,NafsinFerdous,Tahosin9000,win,Scandinavian Defense Closed 2...d4,B01,NafsinFerdous won by checkmate,10:00,Unknown,1524,336,1188,23,46,16,8,1,0,16,30,https://www.chess.com/game/live/170107924238
2026.06.12,21:02:11,white,NafsinFerdous,Tahosin9000,Tahosin9000,loss,Sicilian Defense Open Lowenthal Variation 5.Nf3,B32,Tahosin9000 won by checkmate,10:00,Unknown,1524,336,1188,33,66,15,15,1,0,11,55,https://www.chess.com/game/live/170108025146
2026.06.12,21:12:50,black,Tahosin9000,NafsinFerdous,Tahosin9000,win,Sicilian Defense 2.Nf3 d6,B50,NafsinFerdous won by checkmate,10:00,Unknown,1524,336,1188,19,38,9,5,1,0,11,27,https://www.chess.com/game/live/170108394642
2026.06.13,12:14:04,black,ibrahim5078,NafsinFerdous,ibrahim5078,win,Mieses Opening 1...d5,A00,NafsinFerdous won - game abandoned,5:00,Unknown,1284,1284,0,14,28,2,0,2,0,13,15,https://www.chess.com/game/live/170133674650
2026.06.13,12:17:00,white,NafsinFerdous,kingofvirus,kingofvirus,loss,Scandinavian Defense Mieses Kotrc Variation 3.Nc3,B01,kingofvirus won on time,5:00,Unknown,1277,1314,-37,50,100,23,14,2,0,21,79,https://www.chess.com/game/live/170133787892
2026.06.13,12:25:48,black,brunokapiva,NafsinFerdous,brunokapiva,win,Sicilian Defense Delayed Alapin Variation...4.Be2 g6 5.O O Bg7,B50,NafsinFerdous won on time,5:00,Unknown,1285,1271,14,30,60,14,1,2,0,16,44,https://www.chess.com/game/live/170134131292
2026.06.13,18:58:58,white,NafsinFerdous,Mawkle1,Mawkle1,loss,Modern Defense with 1 d4...3.Nf3 d6 4.e4 Nf6,A40,Mawkle1 won by checkmate,5:00,Unknown,1277,1309,-32,33,66,17,9,1,0,18,48,https://www.chess.com/game/live/170150591772
2026.06.13,19:07:42,white,NafsinFerdous,popclins,popclins,win,Ruy Lopez Opening Morphy Defense Modern Steinitz Defense 5.c3 Bd7 6.d4,C75,NafsinFerdous won by resignation,5:00,Unknown,1285,1289,-4,42,83,22,2,1,0,33,50,https://www.chess.com/game/live/170150919610
2026.06.17,19:09:53,black,icajiogiddy,NafsinFerdous,icajiogiddy,loss,Sicilian Defense Open Lowenthal Variation 5.Nf3 Nf6,B32,icajiogiddy won by resignation,5:00,Unknown,1277,1296,-19,23,45,11,0,2,0,17,28,https://www.chess.com/game/live/170338270150
2026.06.17,19:15:08,white,NafsinFerdous,ditunia,ditunia,draw,Ruy Lopez Opening Morphy Defense Modern Steinitz Defense 5.c3 Bd7 6.d4,C75,Game drawn by repetition,5:00,Unknown,1277,1266,11,36,71,17,10,2,0,16,55,https://www.chess.com/game/live/170338484724
2026.06.17,19:22:47,black,zarzi,NafsinFerdous,zarzi,win,Sicilian Defense 2.d3 d6,B20,NafsinFerdous won by resignation,5:00,Unknown,1285,1256,29,48,96,21,8,2,1,33,63,https://www.chess.com/game/live/170338799042
2026.06.19,11:26:51,white,NafsinFerdous,Orik44532,Orik44532,win,Caro Kann Defense Exchange Variation 3...cxd5 4.Nf3 Nc6,B13,NafsinFerdous won by checkmate,5:00,Unknown,1285,301,984,43,85,24,7,2,1,24,61,https://www.chess.com/game/live/170413357788
2026.06.20,07:01:39,white,NafsinFerdous,VakirevicSale,VakirevicSale,loss,Scandinavian Defense Mieses Kotrc Variation 3.Nc3 Qd8 4.d4 Nf6,B01,VakirevicSale won by resignation,5:00,Unknown,1278,1315,-37,26,52,17,10,1,0,11,41,https://www.chess.com/game/live/170451529950
2026.06.20,15:02:45,black,Asick001,NafsinFerdous,Asick001,loss,Sicilian Defense 2.Nf3 d6 3.Bc4 e6,B50,Asick001 won on time,5:00,Unknown,1271,1320,-49,43,85,23,9,2,0,22,63,https://www.chess.com/game/live/170468605512
2026.06.20,15:12:53,black,131252fra,NafsinFerdous,131252fra,win,Kings Indian Attack Yugoslav Variation 3.Bg2 Nc6,A07,NafsinFerdous won by resignation,5:00,Unknown,1279,1268,11,30,60,19,2,2,0,15,45,https://www.chess.com/game/live/170469032872
2026.06.21,07:48:59,white,NafsinFerdous,Id_rather_be_sailing,Id_rather_be_sailing,loss,Philidor Defense Exchange Variation 4.Nxd4,C41,Id_rather_be_sailing won by resignation,5:00,Unknown,1271,1283,-12,25,50,14,4,2,0,12,38,https://www.chess.com/game/live/170498421394
2026.06.26,11:02:37,black,Tahosin9000,NafsinFerdous,Tahosin9000,win,French Defense Normal Variation 2...d5,C00,NafsinFerdous won by resignation,10:00,Unknown,1524,295,1229,26,51,17,6,2,0,13,38,https://www.chess.com/game/live/170739290960
2026.06.26,11:07:07,black,Tahosin9000,NafsinFerdous,Tahosin9000,win,Grob Opening 1...d5 2.e4 dxe4,A00,NafsinFerdous won by checkmate,10:00,Unknown,1524,295,1229,15,30,12,5,1,0,8,22,https://www.chess.com/game/live/170739458518
2026.06.26,11:09:09,black,Tahosin9000,NafsinFerdous,Tahosin9000,win,Van t Kruijs Opening 1...e5 2.Bc4,A00,NafsinFerdous won by checkmate,10:00,Unknown,1524,295,1229,21,42,12,5,2,0,14,28,https://www.chess.com/game/live/170739534990
2026.06.26,11:13:05,black,Tahosin9000,NafsinFerdous,Tahosin9000,win,Sicilian Defense Smith Morra Gambit 2...cxd4 3.Qxd4 Nc6,B21,NafsinFerdous won by checkmate,10:00,Unknown,1524,295,1229,16,32,10,2,0,0,8,24,https://www.chess.com/game/live/170739682360
2026.06.26,11:16:48,black,Tahosin9000,NafsinFerdous,Tahosin9000,win,Queens Pawn Opening Accelerated London Steinitz Countergambit 3.e3 cxd4 4.exd4,D00,NafsinFerdous won by checkmate,10:00,Unknown,1524,295,1229,26,52,15,8,2,1,16,36,https://www.chess.com/game/live/170739821892
2026.06.26,11:33:58,white,NafsinFerdous,psycho_x_adnan,psycho_x_adnan,loss,Scotch Game 3...d6,C45,psycho_x_adnan won on time,1:00,Unknown,1070,453,617,32,64,23,4,2,0,15,49,https://www.chess.com/game/live/170740474552
2026.06.26,11:36:20,black,psycho_x_adnan,NafsinFerdous,psycho_x_adnan,win,Queens Pawn Opening 1...d5 2.e3 c5,D00,NafsinFerdous won by checkmate,1:00,Unknown,1070,453,617,15,30,10,4,1,0,10,20,https://www.chess.com/game/live/170740565806
2026.06.26,11:37:48,white,NafsinFerdous,psycho_x_adnan,psycho_x_adnan,loss,Philidor Defense 3.d4,C41,psycho_x_adnan won on time,1:00,Unknown,1070,453,617,19,38,13,2,1,0,10,28,https://www.chess.com/game/live/170740622096
2026.06.26,11:39:52,black,psycho_x_adnan,NafsinFerdous,psycho_x_adnan,win,Queens Pawn Opening 1...d5 2.e3,D00,NafsinFerdous won on time,1:00,Unknown,1070,453,617,13,26,6,2,0,0,11,15,https://www.chess.com/game/live/170740702762
2026.06.26,11:41:40,white,NafsinFerdous,psycho_x_adnan,psycho_x_adnan,loss,Kings Gambit,C30,psycho_x_adnan won on time,1:00,Unknown,1070,453,617,24,48,18,3,2,0,14,34,https://www.chess.com/game/live/170740773068
2026.06.26,21:09:17,white,NafsinFerdous,TeeTrismegistus,TeeTrismegistus,loss,Sicilian Defense Open Accelerated Dragon Modern Variation 5...Bg7 6.Be3,B34,TeeTrismegistus won by resignation,10:00,Unknown,1509,1535,-26,35,70,19,5,2,0,21,49,https://www.chess.com/game/live/170763659670
2026.06.26,21:21:41,black,TeeTrismegistus,NafsinFerdous,TeeTrismegistus,win,Queens Pawn Opening Chigorin Irish Gambit,D00,NafsinFerdous won by resignation,10:00,Unknown,1525,1526,-1,38,76,19,8,2,0,17,59,https://www.chess.com/game/live/170764063172
2026.06.27,06:02:18,white,NafsinFerdous,kunaldhingra09,kunaldhingra09,loss,Scandinavian Defense Mieses Kotrc Variation 3.Nc3 Qd8 4.d4 Nf6 5.Nf3,B01,kunaldhingra09 won by resignation,10:00,Unknown,1510,1511,-1,29,58,19,0,2,0,17,41,https://www.chess.com/game/live/170776589802
2026.06.27,21:27:51,black,HERMEZ2020,NafsinFerdous,HERMEZ2020,win,Sicilian Defense McDonnell Attack 2...d6 3.Nf3 Nc6,B21,NafsinFerdous won - game abandoned,10:00,Unknown,1524,1507,17,26,52,12,0,2,0,24,28,https://www.chess.com/game/live/170810012182
2026.06.27,21:42:20,black,Jacafren60,NafsinFerdous,Jacafren60,loss,Closed Sicilian Defense 2...d6,B23,Jacafren60 won by resignation,10:00,Unknown,1511,1517,-6,47,93,26,7,2,0,26,67,https://www.chess.com/game/live/170810440124
2026.06.28,11:40:28,black,john1shoe,NafsinFerdous,john1shoe,loss,Queens Pawn Opening Chigorin Variation 2...e6 3.Bf4,D00,john1shoe won by resignation,10:00,Unknown,1498,1511,-13,30,60,15,3,2,0,15,45,https://www.chess.com/game/live/170832619306
2026.07.01,11:40:49,black,Orik44532,NafsinFerdous,Orik44532,draw,Kings Indian Attack 2...Nc6 3.Bg2 e5 4.d3,A07,Game drawn by agreement,10:00,Unknown,1498,520,978,10,20,7,0,1,0,10,10,https://www.chess.com/game/live/170970409866
2026.07.01,11:42:53,white,NafsinFerdous,Orik44532,Orik44532,win,Caro Kann Defense Exchange Variation 3...cxd5 4.Nf3 Nc6,B13,NafsinFerdous won by checkmate,10:00,Unknown,1498,520,978,32,63,18,10,1,0,16,47,https://www.chess.com/game/live/170970487734
2026.07.01,11:47:34,black,Orik44532,NafsinFerdous,Orik44532,win,Queens Gambit Accepted Gunsberg Defense with 3 c5 4.e3 cxd4 5.exd4,D21,NafsinFerdous won by resignation,10:00,Unknown,1498,520,978,44,88,26,8,1,0,18,70,https://www.chess.com/game/live/170970663362
2026.07.01,20:37:10,white,NafsinFerdous,RumGalloRum,RumGalloRum,loss,Scotch Game...4.Nxd4 Nxd4 5.Qxd4 d6,C45,RumGalloRum won by resignation,5:00,Unknown,1263,1286,-23,42,84,20,9,2,0,18,66,https://www.chess.com/game/live/170991704136
2026.07.01,20:46:38,white,NafsinFerdous,Karbofos89,Karbofos89,loss,Sicilian Defense Open Accelerated Dragon Modern Variation 5...Nf6 6.Be3 Bg7,B34,Karbofos89 won by resignation,5:00,Unknown,1255,1262,-7,29,58,13,7,2,0,12,46,https://www.chess.com/game/live/170992026784
2026.07.01,20:55:33,black,ElemehnoP,NafsinFerdous,ElemehnoP,win,Sicilian Defense Open Classical Variation 6.Bb5 Bd7,B56,NafsinFerdous won by checkmate,5:00,Unknown,1263,1228,35,24,48,15,4,1,0,9,39,https://www.chess.com/game/live/170992341642
2026.07.02,16:13:20,black,Tahosin9000,NafsinFerdous,Tahosin9000,win,Magnus Sicilian 3...cxd4,B23,NafsinFerdous won by checkmate,5:00,Unknown,1263,688,575,15,30,6,2,1,0,11,19,https://www.chess.com/game/live/171026725390
2026.07.02,16:18:47,white,NafsinFerdous,Tahosin9000,Tahosin9000,win,Scandinavian Defense,B01,NafsinFerdous won by checkmate,5:00,Unknown,1263,688,575,35,69,21,6,2,0,13,56,https://www.chess.com/game/live/171026963548
2026.07.02,20:56:46,white,NafsinFerdous,EssTee_15,EssTee_15,win,Caro Kann Defense Exchange Variation 3...cxd5 4.Nf3 Nc6,B13,NafsinFerdous won by checkmate,5:00,Unknown,1271,1238,33,22,43,12,5,1,0,12,31,https://www.chess.com/game/live/171037828994
2026.07.02,21:02:05,white,NafsinFerdous,zak-aria,zak-aria,win,Scandinavian Defense Mieses Kotrc Main Line...6.Ne5 c6 7.Bc4 e6 8.O O,B01,NafsinFerdous won by resignation,5:00,Unknown,1279,1280,-1,25,49,16,1,2,0,12,37,https://www.chess.com/game/live/171038005308
2026.07.02,21:08:39,black,iliev1712,NafsinFerdous,iliev1712,loss,Sicilian Defense Bowdler Attack 2...e6,B20,iliev1712 won on time,5:00,Unknown,1271,1293,-22,42,83,18,7,2,0,27,56,https://www.chess.com/game/live/171038226104
2026.07.03,19:19:53,black,guillermoacostac,NafsinFerdous,guillermoacostac,win,Alapin Sicilian Defense 2...d6,B22,NafsinFerdous won by resignation,5:00,Unknown,1280,1291,-11,55,110,28,11,2,2,32,78,https://www.chess.com/game/live/171079651832
2026.07.03,19:31:54,white,NafsinFerdous,Titoune240,Titoune240,win,Ruy Lopez Opening Old Steinitz Defense 4.d4,C62,NafsinFerdous won by checkmate,5:00,Unknown,1288,1262,26,25,49,16,5,2,0,13,36,https://www.chess.com/game/live/171080078266
2026.07.05,07:14:33,white,NafsinFerdous,Paparcanin,Paparcanin,loss,Petrovs Defense Classical Cozio Attack 5...Qe7 6.d3,C42,Paparcanin won - game abandoned,5:00,Unknown,1280,1283,-3,36,72,21,14,0,0,11,61,https://www.chess.com/game/live/171141074038
2026.07.05,07:23:48,black,Vinothkumarkvp,NafsinFerdous,Vinothkumarkvp,win,Kings Fianchetto Opening Sicilian Invitation 2.Bg2,A00,NafsinFerdous won on time,5:00,Unknown,1288,1262,26,53,106,26,11,1,3,41,65,https://www.chess.com/game/live/171141330298
2026.07.05,07:34:41,white,NafsinFerdous,Vinothkumarkvp,Vinothkumarkvp,win,Modern Defense with 1 e4 2.d4 Bg7,B06,NafsinFerdous won by checkmate,5:00,Unknown,1295,1255,40,58,115,29,9,2,1,37,78,https://www.chess.com/game/live/171141636812
2026.07.05,07:43:06,black,Vinothkumarkvp,NafsinFerdous,Vinothkumarkvp,loss,Kings Fianchetto Opening 1...e5 2.Bg2 d5,A00,Vinothkumarkvp won by resignation,5:00,Unknown,1286,1264,22,39,77,27,8,1,0,32,45,https://www.chess.com/game/live/171141876368
2026.07.06,10:49:35,black,tusharkandpal1210,NafsinFerdous,tusharkandpal1210,win,Nimzowitsch Larsen Attack Classical Variation 2.Bb2,A01,NafsinFerdous won by resignation,2:00 + 1s,Unknown,1102,1070,32,18,36,11,1,2,0,13,23,https://www.chess.com/game/live/171192002426
2026.07.06,10:52:58,white,NafsinFerdous,isquinita76,isquinita76,loss,Scandinavian Defense Mieses Kotrc Variation 3.Nc3 Qd8 4.d4 Nf6 5.Bc4,B01,isquinita76 won by checkmate,2:00 + 1s,Unknown,1075,1128,-53,29,58,16,7,1,0,13,45,https://www.chess.com/game/live/171192119996
2026.07.06,10:57:25,black,0fleix,NafsinFerdous,0fleix,win,Sicilian Defense Open Dragon Rauzer Variation,B76,NafsinFerdous won by checkmate,2:00 + 1s,Unknown,1105,1120,-15,23,46,10,2,2,1,16,30,https://www.chess.com/game/live/171192273628
2026.07.07,21:33:55,white,NafsinFerdous,x-4563695194,x-4563695194,win,French Defense Exchange Variation 3...exd5 4.Nf3 Nf6,C01,NafsinFerdous won by resignation,10:00,Unknown,1510,1474,36,15,29,11,1,2,0,6,23,https://www.chess.com/game/live/171261935692
2026.07.07,21:38:18,black,Sesshomaru6,NafsinFerdous,Sesshomaru6,win,Sicilian Defense Open Variation 4...Nf6 5.Bd3,B54,NafsinFerdous won by resignation,10:00,Unknown,1522,1490,32,39,78,19,6,2,0,19,59,https://www.chess.com/game/live/171262067398
2026.07.09,19:40:00,white,NafsinFerdous,psycho_x_adnan,psycho_x_adnan,win,Scotch Game...4.Nxd4 Nxd4 5.Qxd4 d6,C45,NafsinFerdous won by resignation,10:00,Unknown,1522,1112,410,26,51,11,6,2,0,11,40,https://www.chess.com/game/live/171349943984
2026.07.10,17:42:37,black,psycho_x_adnan,NafsinFerdous,psycho_x_adnan,win,Queens Pawn Opening Chigorin Irish Gambit,D00,NafsinFerdous won - game abandoned,10:00,Unknown,1522,1112,410,23,46,10,2,1,0,13,33,https://www.chess.com/game/live/171391352040
2026.07.13,22:10:58,white,NafsinFerdous,Keith_dunkin2,Keith_dunkin2,loss,French Defense Exchange Variation 3...exd5,C01,Keith_dunkin2 won by resignation,3:00,Unknown,1277,1272,5,26,52,15,4,2,0,13,39,https://www.chess.com/game/live/171536230676
2026.07.13,22:18:28,black,JDubbyDubby,NafsinFerdous,JDubbyDubby,win,Alapin Sicilian Defense...3.d4 cxd4 4.cxd4 Nf6 5.Nc3,B22,NafsinFerdous won on time,3:00,Unknown,1285,1246,39,42,84,24,6,1,1,25,59,https://www.chess.com/game/live/171536449652
2026.07.13,22:24:37,white,NafsinFerdous,mortad0,mortad0,loss,Sicilian Defense Open 3...cxd4 4.Nxd4,B33,mortad0 won on time,3:00,Unknown,1277,1275,2,42,84,25,9,2,0,19,65,https://www.chess.com/game/live/171536624832
2026.07.14,06:09:41,black,hvush,NafsinFerdous,hvush,loss,Queens Pawn Opening Chigorin Variation 2...e6 3.Bf4,D00,hvush won on time,5:00,Unknown,1269,1285,-16,57,113,23,11,1,0,31,82,https://www.chess.com/game/live/171547595096
2026.07.14,06:18:17,white,NafsinFerdous,parkyouwin,parkyouwin,loss,Sicilian Defense Open Accelerated Dragon Modern Variation 5...Bg7 6.Be3,B34,parkyouwin won by resignation,5:00,Unknown,1261,1268,-7,18,36,12,0,2,0,15,21,https://www.chess.com/game/live/171547812956
2026.07.14,09:32:38,black,rich_art,NafsinFerdous,rich_art,loss,Kings Pawn Opening 1...e5,C20,rich_art won by resignation,10:00,Unknown,1509,1517,-8,19,38,3,2,1,0,12,26,https://www.chess.com/game/live/171553378500
2026.07.14,09:38:39,white,NafsinFerdous,BushurovGroup,BushurovGroup,win,French Defense Normal Variation...4.Nf3 Nf6 5.exd5 exd5 6.Bb5,C10,NafsinFerdous won by resignation,10:00,Unknown,1521,1505,16,32,63,18,5,1,0,21,42,https://www.chess.com/game/live/171553572448
2026.07.14,19:35:56,white,NafsinFerdous,Rand1211,Rand1211,win,Caro Kann Defense 2.Nc3 d5,B10,NafsinFerdous won by checkmate,10:00,Unknown,1532,1493,39,19,37,10,1,1,0,16,21,https://www.chess.com/game/live/171577317132
2026.07.14,19:47:20,black,Brieyan,NafsinFerdous,Brieyan,loss,Scotch Game Scotch Gambit Dubois Reti Defense,C45,Brieyan won by resignation,10:00,Unknown,1520,1521,-1,79,157,29,23,2,1,20,137,https://www.chess.com/game/live/171577647072
2026.07.14,20:18:45,black,krs83,NafsinFerdous,krs83,loss,French Defense Knight Variation,C00,krs83 won by resignation,5:00,Unknown,1253,1259,-6,18,35,6,0,2,0,11,24,https://www.chess.com/game/live/171578833722
2026.07.14,20:21:55,white,NafsinFerdous,skytown,skytown,win,Philidor Defense Exchange Variation 4.Nxd4 Nf6 5.Nc3,C41,NafsinFerdous won by checkmate,5:00,Unknown,1261,1251,10,43,85,20,8,2,0,18,67,https://www.chess.com/game/live/171578919742
2026.07.15,21:13:25,black,Che2splay,NafsinFerdous,Che2splay,draw,Birds Opening Dutch Variation 2.Nf3 c5 3.e3,A03,Game drawn by repetition,10:00,Unknown,1520,1534,-14,38,75,20,11,2,0,17,58,https://www.chess.com/game/live/171624967076
